"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","id"
"2982",-0.466160671875371,1.28304625841791,-1.07704017379969,-0.432977656876204,-0.317113360353373,-0.114386353030967,-0.389420080221936,-0.180508500487044,-0.652600413549211,-1.22447948314465,-1.22202629975336,6,1,2531
"2983",-0.0872782680289155,0.0943266856475572,1.64113899085565,-0.832961646905678,-0.289986120007981,-0.282877926115807,-0.213283808603104,-0.753766668541928,0.0956262777993954,-1.35804171737936,-0.0415210901873355,6,1,2532
"2984",-0.314607710336788,-0.678341036653173,0.553867324993515,-0.766297648567432,-0.262858879662589,-1.40615508001474,0.332738633415274,-0.517719187578146,0.0332740535203434,1.11285961596279,0.71737511596225,6,1,2533
"2985",-0.769266594952534,-0.0839812502679958,-0.193631945286702,-0.832961646905678,-0.39849508138955,-0.226714068420861,0.42080676922469,0.359028598858733,3.40029416458907,0.712172913258654,-0.884739097020208,5,1,2534
"2986",-1.22392547956828,0.866994407948288,-1.28090361114884,-0.12187899796439,-0.479876802425727,-0.732188787675381,0.0333069716632602,-1.29330376788767,1.2179663148223,2.44848195830989,2.65677653167786,7,1,2535
"2987",-0.466160671875371,0.450942557478663,0.0781859711788314,-0.499641655214449,-0.615513004152688,-0.844516503065274,-0.512715470355118,-1.52935124885145,0.345035174915595,-0.155981609266966,2.403811129628,6,1,2536
"2988",0.0642746935096667,-0.975520929845762,-0.193631945286702,-0.855182979685093,-0.344240600698766,-1.01300807615011,0.508874905034106,-0.92237201208746,-0.153782619316807,-0.356324960619032,0.633053315278963,7,1,2537
"2989",0.670486539663995,-0.916084951207244,0.553867324993515,-0.921846978023338,-0.534131283116512,2.41298724324163,1.16057911002378,-0.652603462414571,-1.02671375922351,-1.29126060026201,-0.463130093603772,6,1,2538
"2990",-0.996596037260407,-0.916084951207244,-0.397495382635852,0.522539652638651,-0.615513004152688,0.166432935443766,0.156602361796442,0.156702186604057,1.65443188477566,-0.757011663323164,-0.378808292920485,6,1,2539
"2991",-0.769266594952534,-1.0943928871228,1.0295486788082,-0.810740314126262,-0.75114920587965,-0.395205641505701,-0.583169979002651,-1.52935124885145,0.220330726357494,-0.757011663323164,1.39194952142855,6,1,2540
"2993",-1.14814899879899,-1.24298283371909,-0.125677466170319,-0.0996576651849752,-0.39849508138955,-0.619861072285487,-0.230897435764987,0.0218179117676313,0.532091847752748,-0.757011663323164,-1.05338269838678,6,1,2541
"2995",-0.238831229567497,-0.916084951207244,0.0781859711788314,-0.766297648567432,-0.479876802425727,-0.170550210725914,-0.283738317250637,-1.59679338626966,-0.839657086386365,-0.489887194853742,1.47627132211184,7,1,2542
"2997",0.0642746935096667,-0.559469079376138,0.282049408527981,1.78915562106532,-0.181477158626412,0.278760650833659,1.51285165326145,1.37066066013204,-1.15141820778162,-0.489887194853742,-1.39066990111993,7,1,2543
"2999",-0.163054748798206,-0.856648972568726,0.146140450295215,0.144776995388592,-0.588385763807296,0.110269077748819,-0.547942724678884,-0.585161324996359,-0.216134843595859,-0.489887194853742,0.801696916645537,6,1,2544
"3001",-0.693490114183243,1.93684202344161,1.09750315792458,1.67804895716824,-0.127222677935627,1.51436552012249,1.90035145082288,1.13461317916825,-0.34083929215396,-0.0892004921496103,-1.05338269838678,6,1,2545
"3002",0.140051174278958,0.332070600201628,-0.193631945286702,0.0781129970503467,-0.344240600698766,0.0541052200538725,0.138988734634559,-0.180508500487044,0.469739623473696,-0.222762726384321,0.464409713912388,8,1,2546
"3003",-0.0872782680289155,-0.50003310073762,-0.0577229870539354,-0.632969651890941,-0.344240600698766,-0.0582224953360208,0.244670497605858,-0.281671706614364,0.719148520589898,0.712172913258654,0.295766112545814,8,1,2547
"3004",1.35247486658761,-0.202853207545031,1.09750315792458,0.344768990403329,-0.371367841044158,-1.06917193384506,-0.724078996297716,-0.247950637905257,-2.02434934768832,-1.02413613179259,0.886018717328824,5,1,2548
"3005",-0.693490114183243,0.27263462156311,-0.533404340868619,0.411432988741575,0.333940407936042,-1.18149964923495,0.0509205988251433,-0.113066363068832,-0.465543740712061,-1.22447948314465,-0.294486492237198,4,1,2549
"3006",0.746263020433285,-0.737777015291691,0.282049408527981,0.38921165596216,-0.615513004152688,-1.01300807615011,-0.424647334545702,-0.0456242256506189,-1.33847488061877,-1.02413613179259,-0.0415210901873355,8,1,2550
"3007",-0.0872782680289155,-0.916084951207244,-0.261586424403085,-0.321870992979127,-0.642640244498081,-0.788352645370327,-0.6360108604883,-0.517719187578146,-1.96199712340927,1.64710855290163,0.71737511596225,6,1,2551
"3009",0.518933578125413,-0.856648972568726,0.146140450295215,-0.855182979685093,-0.452749562080335,-0.0582224953360208,0.0685342259870265,-0.450277050159933,-0.52789596499111,-0.823792780440519,0.0428007104959514,6,1,2552
"3010",-0.0872782680289155,-0.50003310073762,0.010231492062448,0.189219660947423,-0.534131283116512,0.503416081613446,-0.30135194441252,-0.38283491274172,0.532091847752748,-0.890573897557874,0.886018717328824,6,1,2553
"3012",-0.238831229567497,-0.262289186183549,0.0781859711788314,-0.210764329082051,-0.588385763807296,-0.226714068420861,0.720238430976704,-0.686324531123678,0.157978502078445,1.71388967001898,1.47627132211184,8,1,2554
"3013",0.670486539663995,-0.321725164822067,1.16545763704096,0.455875654300405,-0.39849508138955,-0.451369499200647,0.174215988958326,-0.0456242256506189,-0.52789596499111,-0.823792780440519,0.211444311862527,6,1,2555
"3014",-1.0723725180297,-1.03495690848428,-0.125677466170319,-0.810740314126262,-0.534131283116512,1.40203780473259,0.279897751929625,-1.22586163046946,0.407387399194647,-1.02413613179259,0.633053315278963,6,1,2556
"3015",-0.996596037260407,0.421224568159405,-2.02840288142905,-0.944068310802754,-0.507004042771119,-0.451369499200647,-0.900215267916548,-0.450277050159933,0.843852969148,-1.1576983660273,-1.05338269838678,5,1,2557
"3016",-0.466160671875371,-0.678341036653173,-0.397495382635852,-0.832961646905678,-0.317113360353373,-0.788352645370327,0.244670497605858,-0.38283491274172,0.843852969148,0.445048444789232,-0.463130093603772,6,1,2558
"3017",1.04936894351045,1.22361027977939,0.214094929411598,2.33357827416099,0.0084135237913341,0.306842579681132,4.44552057571499,1.87647669076867,-1.15141820778162,0.645391796141298,0.380087913229101,3,1,2559
"3018",-0.238831229567497,0.0348907070090394,2.86431961495055,-0.899625645243923,-0.344240600698766,-0.676024929980434,0.315125006253391,-0.854929874669247,-0.590248189270162,0.111142859202456,-0.294486492237198,5,1,2560
"3019",0.29160413581754,-1.21326484439983,2.86431961495055,-0.766297648567432,-0.452749562080335,-0.170550210725914,-0.195670181441221,-0.989814149505673,-0.964361534944466,-0.890573897557874,0.211444311862527,7,1,2561
"3020",1.5040278281262,-0.381161143460584,1.16545763704096,1.50027829493292,-0.39849508138955,-0.0582224953360208,0.403193142062807,1.16833424787736,-0.777304862107313,-1.29126060026201,-0.378808292920485,4,1,2562
"3021",-0.769266594952534,-0.975520929845762,1.16545763704096,-0.12187899796439,-0.262858879662589,-0.732188787675381,-0.424647334545702,-0.888650943378354,0.282682950636546,-1.09091724890994,0.886018717328824,6,1,2563
"3022",-1.45125492187615,-1.06467489780354,-0.533404340868619,-0.877404312464508,-0.15434991828102,-0.282877926115807,-0.160442927117455,-0.686324531123678,0.594444072031797,-0.423106077736387,-1.22202629975336,5,1,2564
"3023",1.95868671274194,-0.559469079376138,2.86431961495055,1.10029430490345,-0.0187137165540582,0.334924508528606,1.95319233230853,1.06717104175004,-1.02671375922351,-0.690230546205808,-0.463130093603772,4,1,2565
"3025",-0.314607710336788,-0.737777015291691,1.16545763704096,-0.921846978023338,-0.127222677935627,-0.226714068420861,0.244670497605858,-1.19214056176035,0.157978502078445,-1.22447948314465,0.71737511596225,6,1,2566
"3026",-0.0115017872596241,-0.737777015291691,1.16545763704096,-0.899625645243923,-0.317113360353373,0.222596793138712,0.456034023548456,-1.52935124885145,-1.08906598350257,-1.29126060026201,1.81355852484498,6,1,2567
"3027",0.140051174278958,-0.559469079376138,1.16545763704096,-0.877404312464508,-0.39849508138955,0.278760650833659,0.737852058138587,-0.956093080796566,-0.590248189270162,0.111142859202456,0.633053315278963,5,1,2568
"3028",0.746263020433285,-0.975520929845762,1.16545763704096,-0.877404312464508,-0.642640244498081,-0.114386353030967,-0.583169979002651,-0.753766668541928,-1.40082710489782,0.979297381728075,-0.125842890870623,7,1,2569
"3029",-0.845043075721826,-0.737777015291691,1.16545763704096,-0.788518981346847,-0.15434991828102,-0.676024929980434,-0.477488216031352,-0.585161324996359,0.469739623473696,-0.489887194853742,-0.800417296336921,5,1,2570
"3030",-0.163054748798206,0.27263462156311,-0.533404340868619,-0.899625645243923,-0.235731639317196,-1.2376635069299,0.0861478531489097,-0.753766668541928,-1.40082710489782,-1.49160395161407,-0.378808292920485,4,1,2571
"3032",-0.541937152644661,0.0943266856475572,1.16545763704096,-0.477420322435034,-0.724021965534258,-0.788352645370327,-0.354192825898169,-1.46190911143324,-0.777304862107313,-0.289543843501676,1.30762772074526,7,1,2572
"3033",-0.0872782680289155,-0.321725164822067,1.16545763704096,-0.855182979685093,-0.696894725188865,0.110269077748819,-0.266124690088754,-1.76539872981523,-0.964361534944466,-1.35804171737936,1.39194952142855,6,1,2573
"3035",-0.238831229567497,-0.678341036653173,-0.533404340868619,2.03359028163889,-0.100095437590235,-0.619861072285487,-0.354192825898169,1.23577638529557,-0.34083929215396,-0.222762726384321,-0.800417296336921,5,1,2574
"3036",0.973592462741159,1.28304625841791,2.86431961495055,2.84466892808754,-0.15434991828102,1.17738237395281,2.27023762122242,2.0113609656051,-1.46317932917687,1.11285961596279,-1.13770449907007,5,1,2575
"3038",-0.693490114183243,-0.678341036653173,1.16545763704096,0.455875654300405,-0.181477158626412,2.07600409707195,1.68898792488028,0.190423255313163,0.0332740535203434,-1.29126060026201,-0.884739097020208,5,1,2576
"3039",-0.845043075721826,-0.559469079376138,1.16545763704096,0.566982318197482,-0.127222677935627,2.07600409707195,1.97080595947041,0.359028598858733,-0.403191516433009,-0.423106077736387,-1.39066990111993,5,1,2577
"3040",-0.0115017872596241,-0.50003310073762,2.86431961495055,1.9002622849624,-0.181477158626412,1.45820166242754,0.843533821109886,1.16833424787736,-1.21377043206067,-0.623449429088453,-1.47499170180322,5,1,2578
"3041",-0.0115017872596241,-0.202853207545031,-0.533404340868619,-0.810740314126262,0.0084135237913341,-0.732188787675381,0.0509205988251433,-0.585161324996359,-0.403191516433009,-1.22447948314465,-0.0415210901873355,5,1,2579
"3042",0.594710058894704,-0.559469079376138,1.16545763704096,-0.855182979685093,0.116922485172903,-0.170550210725914,0.0509205988251433,-0.247950637905257,-0.902009310665414,-1.29126060026201,-0.969060897703495,5,1,2580
"3043",-0.163054748798206,-0.975520929845762,1.16545763704096,0.0558916642709314,-0.452749562080335,0.222596793138712,0.191829616120209,-1.05725628692392,0.0956262777993954,-0.890573897557874,1.39194952142855,6,1,2581
"3044",0.443157097356122,0.510378536117181,1.16545763704096,1.7669342882859,-0.642640244498081,0.391088366223552,0.773079312462353,0.325307530149626,-0.52789596499111,-1.22447948314465,0.633053315278963,6,1,2582
"3045",0.822039501202577,-0.856648972568726,2.86431961495055,-0.132989664354098,-0.344240600698766,0.166432935443766,0.279897751929625,-0.720045599832822,0.157978502078445,-0.757011663323164,1.39194952142855,6,1,2583
"3046",-0.693490114183243,-0.440597122099102,1.16545763704096,-0.855182979685093,0.171176965863688,0.278760650833659,-0.389420080221936,-1.15841949305124,0.968557417706101,-0.757011663323164,1.39194952142855,6,1,2584
"3047",0.140051174278958,-1.0943928871228,1.16545763704096,-0.855182979685093,-0.0458409568994505,-0.676024929980434,0.632170295167288,-0.956093080796566,0.0332740535203434,-0.423106077736387,0.548731514595675,6,1,2585
"3049",-0.238831229567497,-0.916084951207244,1.16545763704096,0.344768990403329,-0.561258523461904,1.06505465856291,1.01967009272872,-0.450277050159933,-0.153782619316807,-1.75872842008349,0.801696916645537,6,1,2586
"3051",-0.0115017872596241,0.332070600201628,1.16545763704096,-0.877404312464508,-0.235731639317196,-1.06917193384506,0.42080676922469,-0.551440256287252,-1.33847488061877,-0.757011663323164,-1.05338269838678,5,1,2587
"3053",0.29160413581754,1.04530234386384,1.16545763704096,1.98914761608006,-0.615513004152688,0.391088366223552,0.737852058138587,0.426470736276946,-0.52789596499111,-1.02413613179259,1.0546623186954,7,1,2588
"3054",0.822039501202577,-0.797212993930209,1.16545763704096,3.27798491728614,-0.0729681972448428,1.12121851625786,2.05887409527982,2.24740844656892,-1.46317932917687,0.0443617420851005,-1.13770449907007,5,1,2589
"3055",-0.238831229567497,-0.024545271629478,2.86431961495055,1.36695029825643,0.333940407936042,0.784235370088179,0.632170295167288,0.763681423368047,-1.40082710489782,1.84745190425369,-1.13770449907007,5,1,2590
"3058",-0.0872782680289155,-0.737777015291691,2.86431961495055,-0.521862987993864,-0.344240600698766,0.671907654698286,0.526488532195989,-1.19214056176035,0.532091847752748,-0.823792780440519,1.39194952142855,6,1,2591
"3059",0.518933578125413,-1.39157278031539,1.16545763704096,-0.12187899796439,-0.235731639317196,-0.170550210725914,0.332738633415274,0.0218179117676313,0.0956262777993954,-0.757011663323164,0.0428007104959514,6,1,2592
"3060",0.973592462741159,-1.03495690848428,2.86431961495055,-0.321870992979127,-0.181477158626412,-0.0582224953360208,0.244670497605858,-0.585161324996359,0.345035174915595,-0.890573897557874,1.56059312279512,6,1,2593
"3061",-0.617713633413952,-1.18354685508057,1.16545763704096,0.0781129970503467,-0.235731639317196,1.34587394703765,0.878761075433652,0.0218179117676313,2.09089745472901,-0.623449429088453,0.211444311862527,6,1,2594
"3063",0.822039501202577,-0.916084951207244,1.16545763704096,-0.855182979685093,-0.15434991828102,-1.06917193384506,0.403193142062807,-0.92237201208746,-1.02671375922351,-0.489887194853742,0.380087913229101,6,1,2595
"3064",0.594710058894704,0.569814514755699,1.16545763704096,0.90030230988871,-0.696894725188865,0.896563085478072,0.649783922329171,-0.652603462414571,-0.403191516433009,-1.75872842008349,1.81355852484498,8,1,2596
"3065",-0.163054748798206,-0.856648972568726,2.86431961495055,-0.944068310802754,-0.344240600698766,-0.619861072285487,0.861147448271769,-0.483998118869039,1.46737521193851,-0.0224193750322549,-0.294486492237198,5,1,2597
"3067",-0.0872782680289155,-0.559469079376138,1.16545763704096,-0.455198989655619,-0.724021965534258,-0.00205863764107415,-0.318965571574403,-1.42818804272413,-0.590248189270162,-0.95735501467523,1.47627132211184,7,1,2598
"3068",-0.541937152644661,-0.618905058014655,-0.533404340868619,-0.766297648567432,-0.289986120007981,-0.844516503065274,-0.953056149402197,-0.585161324996359,-0.216134843595859,-0.95735501467523,-0.631773694970346,5,1,2599
"3072",0.443157097356122,-0.797212993930209,1.16545763704096,-0.82185098051597,-0.127222677935627,-1.34999122231979,-1.1644196753448,-1.15841949305124,-0.465543740712061,-1.69194730296614,0.71737511596225,5,1,2600
"3073",-0.163054748798206,-0.856648972568726,1.16545763704096,0.189219660947423,-0.507004042771119,0.503416081613446,0.244670497605858,-0.247950637905257,-0.0914303950377577,-0.356324960619032,0.211444311862527,6,1,2601
"3074",-0.238831229567497,-0.559469079376138,-0.533404340868619,-0.321870992979127,0.0084135237913341,-0.956844218455167,-0.512715470355118,-0.113066363068832,-1.46317932917687,-0.356324960619032,-0.884739097020208,4,1,2602
"3075",-0.0115017872596241,-1.56988071623094,1.16545763704096,-0.832961646905678,-0.181477158626412,-0.676024929980434,0.596943040843521,-0.0119031569414751,1.46737521193851,-0.623449429088453,-0.294486492237198,6,1,2603
"3076",-0.0872782680289155,3.00668963893493,1.16545763704096,0.811416978771049,-0.778276446225042,0.559579939308392,1.23103361867132,0.561355011113371,-0.0290781707587058,-1.1576983660273,0.127122511179238,5,1,2604
"3077",0.29160413581754,0.985866365225323,-0.533404340868619,-0.855182979685093,-0.452749562080335,-1.12533579154001,-0.178056554279338,-0.854929874669247,-1.08906598350257,-1.62516618584878,0.211444311862527,6,1,2605
